price,bedrooms,living_area,kitchen_type,furnished,terrace_surface,garden_surface,plot_surface,frontage,swimming_pool,condition,property_type
210000,3,170,3,0,0,0,999,4,0,4,1
350000,4,231,1,0,25,300,231,2,0,2,0
165000,1,47,1,0,6,0,47,2,0,1,0
375000,4,180,2,0,0,0,652,4,0,3,3
145000,1,60,2,0,0,0,60,2,0,2,0
2750000,6,420,1,0,0,0,870,2,0,1,11
239000,3,224,3,0,0,0,121,2,0,4,1
1195000,4,650,2,0,0,0,431,2,0,2,5
649000,4,214,1,0,96,0,214,2,0,2,7
550000,5,270,2,0,20,900,1166,3,0,2,1
1450000,3,198,1,0,135,0,198,4,0,1,7
299000,3,180,2,0,0,496,623,4,0,5,1
395000,4,245,1,0,0,40,205,2,0,2,1
325000,2,76,1,0,13,0,76,2,0,2,0
445000,4,170,2,0,12,0,170,2,0,2,0
229500,3,140,3,0,0,0,200,2,0,2,3
249000,3,122,2,0,0,0,1252,4,0,2,1
160000,1,50,0,0,0,0,50,2,0,5,0
650000,3,219,2,0,4,0,219,2,0,1,0
575000,2,112,1,0,5,0,112,2,0,1,0
269000,1,85,0,0,3,0,85,2,0,4,0
285000,2,111,2,0,13,0,111,2,0,2,0
870000,4,555,2,0,0,0,1834,4,0,2,4
1850000,3,145,1,0,50,300,145,3,0,1,6
225000,2,62,2,1,0,0,62,2,0,2,0
302250,4,123,1,0,0,0,123,2,0,1,2
265000,3,95,2,1,20,1953,1953,4,0,2,1
129000,1,60,0,0,3,0,60,3,0,1,0
750000,5,180,2,0,0,0,71,2,0,5,4
285000,3,95,2,0,0,0,95,2,0,2,0
259750,2,86,1,0,6,0,86,3,0,1,0
1095000,3,225,1,0,0,0,325,3,0,1,1
249000,2,98,2,0,5,0,98,2,0,2,0
388000,3,144,0,0,0,0,130,2,0,2,1
155000,2,82,1,0,15,0,270,2,0,1,1
225000,3,162,2,1,35,300,394,2,0,3,1
375000,3,110,2,0,9,0,110,2,0,5,0
259000,2,190,2,0,0,0,290,3,0,2,1
495000,2,69,2,1,0,0,69,2,0,2,0
399000,4,160,3,0,0,0,1105,2,0,2,3
327500,2,102,1,0,10,0,102,2,0,1,0
2490000,3,300,1,0,56,860,300,4,1,3,6
229000,4,190,0,0,0,100,373,3,0,2,1
229000,4,235,0,0,0,0,650,3,0,5,1
1100000,6,335,1,0,0,50,132,2,0,1,1
380000,4,180,2,0,55,700,1136,4,0,2,1
269000,3,274,2,0,0,0,222,2,0,2,10
291500,2,98,2,0,8,0,98,2,0,1,0
275000,6,302,3,0,0,0,302,2,0,2,11
135000,2,60,2,0,0,0,60,2,0,1,6
990000,4,311,2,0,60,0,3004,4,1,2,3
570000,8,554,3,0,0,0,731,2,0,2,1
279000,2,93,2,0,11,0,93,2,0,1,0
3297000,3,305,0,0,166,0,305,2,0,2,0
269000,4,148,2,0,0,345,410,3,0,3,1
229000,2,113,0,0,0,0,113,2,0,4,0
510000,3,170,1,0,50,337,443,4,0,1,1
229000,2,105,0,0,35,0,105,2,0,2,0
175000,3,176,0,0,0,0,590,3,0,5,1
199000,3,117,2,0,7,0,117,3,0,2,0
237000,1,52,2,0,0,0,52,2,0,2,0
449000,5,289,2,0,0,0,1539,4,0,5,1
2750000,7,475,2,0,0,7700,7925,4,0,2,3
675000,4,250,3,0,0,2341,2441,4,0,1,1
219000,2,80,3,0,3,0,80,2,0,4,0
1750000,4,311,1,0,0,0,2182,4,1,1,1
2875000,3,160,1,0,0,0,160,3,0,1,0
171000,3,130,0,0,0,75,130,2,0,5,1
1495000,7,400,2,0,0,400,780,4,0,1,3
159000,1,94,2,0,33,0,94,2,0,3,2
349000,3,187,1,0,0,1298,1298,3,0,2,1
439500,3,120,1,0,11,0,120,4,0,2,0
1450000,12,830,0,0,0,0,4000,4,0,2,13
469000,5,242,3,0,22,20848,20848,4,0,2,1
189000,3,112,3,0,0,0,130,3,0,2,1
399000,4,155,0,0,25,0,155,2,0,1,1
289000,2,106,1,0,23,44,106,2,0,1,0
482000,3,189,2,0,14,172,224,3,0,1,1
370000,2,100,1,1,4,0,100,4,0,2,0
90000,3,111,2,0,0,252,300,4,0,5,1
319000,2,130,3,0,0,0,130,2,0,2,0
265000,2,94,1,0,0,0,94,2,0,1,2
417000,2,98,2,0,0,0,98,2,0,2,0
384000,1,84,2,0,16,0,84,2,0,1,0
224000,2,101,2,0,8,0,101,2,0,1,0
550000,2,136,1,0,22,0,136,3,0,3,0
315000,3,153,2,0,0,0,153,3,0,3,0
325000,3,166,2,0,0,250,450,3,0,2,1
155000,2,115,2,0,0,142,217,2,0,2,1
202100,1,70,1,0,7,0,70,2,0,2,0
345000,2,106,2,0,13,0,106,2,0,1,0
165000,1,57,2,0,6,0,57,2,0,2,0
895000,3,200,2,0,15,0,200,3,0,4,0
450000,2,165,3,0,0,160,230,2,0,5,9
165000,1,60,2,0,9,0,60,2,0,2,0
320000,2,108,0,0,15,0,108,2,0,2,0
339000,3,107,0,0,4,0,107,2,0,3,0
2450000,8,730,1,0,200,2000,3000,4,1,1,1
299000,2,80,2,0,7,0,80,4,0,2,0
150000,4,125,3,0,15,50,147,2,0,2,1
560000,1,177,1,0,25,125,177,2,0,1,2
240000,4,127,2,0,15,35,205,3,0,3,1
275000,3,130,1,0,6,0,130,2,0,2,0
575000,5,206,2,0,0,0,783,4,0,2,3
715000,3,216,1,0,31,0,216,2,0,1,8
383100,3,144,1,0,0,0,245,2,0,1,1
365000,2,121,3,0,0,150,467,4,0,4,14
190000,1,54,2,0,6,0,54,2,0,1,0
110000,2,103,3,0,0,0,103,2,0,2,0
549000,5,166,0,0,0,0,468,3,0,5,1
339000,3,178,1,0,0,0,400,3,0,2,1
295000,2,95,2,0,10,0,95,2,0,1,0
925000,7,373,2,0,2,0,98,2,0,2,1
245000,3,105,2,0,0,0,370,2,0,4,1
785000,8,719,1,0,12,0,351,4,0,5,1
95000,1,42,2,1,13,0,14,2,0,2,1
177000,2,140,0,0,0,0,170,2,0,2,1
239000,3,134,0,0,0,0,184,2,0,1,1
219000,2,91,3,0,0,0,114,2,0,2,1
325000,2,65,1,1,7,0,65,3,0,1,0
149500,1,55,2,0,0,0,55,2,0,1,12
385000,4,200,3,0,0,0,135,2,0,2,4
136500,1,59,2,0,0,0,59,2,0,1,0
275000,1,117,2,0,0,0,696,4,0,2,14
237000,2,130,2,0,0,0,181,2,0,1,1
290000,4,141,3,0,35,0,325,3,0,1,1
399000,3,116,2,0,0,0,116,1,0,1,0
175000,1,76,2,0,11,0,76,2,0,3,0
244000,3,167,2,0,30,180,239,3,0,4,1
245000,4,225,0,0,20,0,187,3,0,2,1
239000,2,139,3,0,400,20,709,2,0,5,1
199000,3,108,2,0,0,135,226,2,0,2,1
750000,5,270,1,0,0,170,235,2,0,1,1
195000,2,80,2,0,0,0,80,2,0,2,0
350000,3,132,0,0,0,0,132,2,0,5,6
99000,4,202,3,0,0,350,436,2,0,4,1
199000,2,100,3,0,0,0,2100,3,0,4,22
325000,5,176,1,0,10,0,176,2,0,2,1
395000,4,243,2,0,118,0,731,2,0,2,4
2280000,5,390,1,0,0,2000,2250,4,1,1,1
340000,3,140,1,0,11,0,140,2,0,1,6
209000,1,72,3,0,15,100,72,2,0,2,6
595000,3,190,1,0,36,90,184,2,0,1,1
395000,3,146,2,0,0,0,146,2,0,1,0
349000,4,155,2,0,0,0,155,2,0,1,1
299000,1,82,1,0,18,0,82,2,0,1,0
330000,4,158,2,0,27,500,592,4,0,2,1
980000,3,155,1,0,16,0,155,2,0,1,7
425000,2,109,1,0,15,22,109,2,0,2,0
370000,3,108,2,0,0,0,108,2,0,1,2
375000,4,135,2,0,20,0,135,2,0,3,0
350000,2,110,1,0,10,0,110,2,0,2,0
140000,1,60,3,0,0,0,60,2,0,2,0
1495000,4,460,0,0,80,0,2697,4,0,2,3
180000,4,170,2,0,20,0,100,2,0,2,1
365000,3,140,1,0,0,98,163,2,0,2,1
309000,1,102,2,0,0,0,102,2,0,2,0
399000,3,225,2,0,28,590,864,4,0,2,1
140000,2,98,3,0,0,0,98,2,0,5,0
625000,5,304,2,0,0,1620,1620,4,0,2,3
1690000,5,400,0,0,0,0,3336,4,1,2,3
236500,2,81,1,0,1,0,81,2,0,1,0
195000,2,80,2,0,4,0,80,2,0,2,0
395000,2,75,1,1,10,0,75,2,0,1,0
1499000,5,647,2,0,0,0,951,4,0,2,3
300000,4,202,2,0,0,0,1332,3,0,2,1
184900,2,82,2,0,0,0,82,2,0,1,0
391000,3,115,1,0,24,0,115,4,0,2,0
216000,2,104,1,0,0,0,104,2,0,1,0
249000,2,135,2,0,11,158,325,3,0,2,1
300000,2,180,1,0,32,170,332,3,0,3,1
530000,3,200,2,0,0,0,1660,4,0,2,1
690000,4,180,1,0,30,0,180,2,0,1,0
325000,3,126,3,0,0,0,252,2,0,2,1
575000,5,206,2,0,0,0,783,4,0,2,4
309000,3,190,0,0,0,0,178,3,0,2,1
620000,3,132,1,0,16,85,132,2,0,1,6
423000,2,97,1,0,60,0,97,4,0,2,0
129995,2,94,3,0,16,150,246,2,0,2,1
439000,3,165,1,0,0,1250,1774,4,0,2,22
189500,2,68,2,0,2,0,68,2,0,1,0
222000,2,83,0,0,0,0,83,2,0,2,0
260000,3,130,1,0,0,600,883,2,0,3,1
540000,2,105,1,0,25,0,105,2,0,2,0
1640000,3,285,1,1,0,0,285,2,0,1,0
535000,3,127,1,1,0,0,127,2,0,1,0
350000,4,196,0,0,0,0,65,2,0,5,1
995000,2,238,1,0,39,39,238,2,0,1,0
695000,3,310,2,0,0,0,1473,4,0,2,9
200000,2,100,3,0,0,0,100,2,0,2,0
850000,4,292,0,0,0,0,292,2,0,5,1
329000,3,254,1,0,0,150,196,2,0,2,1
110000,2,130,3,0,0,100,150,2,0,2,1
2450000,6,810,0,0,55,0,5136,4,1,1,1
189000,2,118,0,0,15,15,118,3,0,2,1
229000,3,170,3,0,34,1130,1370,3,0,2,1
434500,3,160,1,0,0,0,621,2,0,1,1
219000,2,118,1,0,7,0,118,2,0,1,0
80000,3,130,3,0,0,0,50,2,0,4,1
219500,1,102,1,0,18,4,102,2,0,1,6
269000,4,165,2,0,0,0,173,2,0,2,1
385000,2,112,1,0,17,0,112,2,0,1,2
209000,4,140,3,0,40,0,300,3,0,2,1
429000,4,204,2,0,20,150,440,2,0,2,1
715000,3,150,0,0,31,0,150,4,0,1,0
349500,2,112,1,0,25,80,112,3,0,1,6
195000,2,80,2,0,10,0,80,2,0,2,0
225000,1,55,3,0,0,0,55,2,0,2,0
549000,3,183,2,0,0,0,1025,4,0,3,1
305000,1,92,2,0,4,0,92,2,0,1,0
995000,3,417,0,0,60,0,6275,4,0,2,4
565000,3,175,0,0,34,0,175,2,0,1,0
220000,4,224,2,0,20,40,156,2,0,2,1
2495000,5,425,1,0,64,1667,1667,4,0,1,3
477000,3,200,1,0,17,121,359,3,0,2,1
490000,1,75,1,0,0,0,75,2,0,1,0
219000,2,80,2,0,4,0,80,2,0,2,0
885000,3,305,2,0,19,0,305,2,0,2,2
649000,3,145,2,0,20,220,3,3,0,2,1
749000,1,150,1,0,0,0,150,2,0,1,0
250000,2,93,2,0,9,0,93,3,0,1,0
339000,4,225,2,0,23,151,325,3,0,4,1
278000,2,99,2,0,14,0,99,2,0,2,2
625000,4,235,2,0,0,0,1629,4,1,2,3
199000,3,181,3,0,19,155,235,3,0,2,1
235000,3,115,0,0,0,0,115,2,0,2,0
395000,2,101,0,0,0,0,101,2,0,1,0
439000,3,178,2,0,0,0,4312,2,0,5,1
215000,6,340,0,0,0,0,473,3,0,4,9
265000,2,90,2,0,0,0,90,2,0,1,0
235000,3,80,2,0,0,0,80,2,0,2,0
255000,1,85,1,0,9,0,85,2,0,2,0
445000,3,113,3,0,0,0,1014,4,0,5,14
825000,3,410,1,0,0,950,1430,2,0,1,3
169000,4,250,3,0,0,209,367,3,0,4,1
599000,3,177,1,0,8,0,177,2,0,1,0
307500,2,105,0,0,10,0,105,2,0,1,7
130000,1,39,0,1,0,0,39,2,0,5,0
298000,2,125,2,0,0,0,125,2,0,2,0
325000,3,178,2,0,15,300,383,4,0,2,1
220000,2,98,0,0,0,0,98,2,0,2,0
239000,1,62,2,0,6,0,62,2,0,1,0
599000,3,256,2,0,50,0,96,2,0,1,11
495000,2,65,2,0,6,0,65,2,0,1,0
174000,2,91,3,0,31,132,259,3,0,2,1
295000,5,248,2,0,0,137,219,2,0,1,1
385000,3,137,2,0,0,0,137,2,0,2,0
395000,3,172,2,0,23,928,1020,4,0,2,1
399000,4,360,1,0,60,0,777,4,0,1,1
1195000,3,220,3,0,0,0,60,3,0,2,9
175000,2,126,2,0,0,95,230,2,0,2,1
349900,5,266,2,0,20,1040,1140,4,0,2,11
259000,4,110,2,0,15,15,110,2,0,1,1
179500,2,130,2,0,0,180,240,3,0,2,1
420000,3,132,1,0,14,200,332,3,0,1,1
290000,3,95,0,0,30,0,95,3,0,1,0
215000,1,77,2,0,0,0,77,2,0,2,0
279000,2,112,0,0,30,0,112,2,0,1,0
350000,4,265,2,0,0,325,590,3,0,2,11
337500,2,90,1,0,7,0,90,3,0,1,0
325000,2,89,2,0,8,0,89,2,0,2,0
285000,7,259,2,0,59,270,468,2,0,4,1
845000,5,440,1,0,0,0,912,4,0,1,3
199000,2,158,2,0,0,0,91,2,0,3,1
995000,3,202,1,0,0,0,4138,2,0,1,3
265000,2,101,1,0,22,0,101,4,0,1,0
152500,1,50,1,0,20,0,50,2,0,2,6
125000,3,90,2,0,0,0,90,2,0,2,0
349000,3,257,3,0,0,0,195,2,0,5,1
240000,1,55,1,0,3,0,55,2,0,1,0
397000,3,114,2,0,25,200,600,4,0,1,1
255000,3,107,2,0,6,0,107,2,0,2,0
175000,2,150,2,0,0,0,740,3,0,4,1
930000,2,60,1,0,0,0,60,2,0,3,0
243700,1,64,2,0,15,0,64,4,0,2,0
355000,3,1038,0,0,0,0,1038,4,0,2,1
460000,2,137,2,0,6,0,137,2,0,2,0
322000,3,129,1,0,0,0,129,2,0,2,7
220000,1,65,0,0,60,0,65,2,0,5,7
395000,2,175,1,0,0,0,1460,4,0,1,1
149000,1,80,3,0,2,0,80,2,0,2,0
339000,3,139,2,0,0,24,139,2,0,1,6
950000,3,300,1,0,25,0,300,2,0,1,0
900000,6,570,2,0,29,0,184,2,0,6,9
180000,3,100,3,0,0,0,185,2,0,2,1
99900,4,188,0,0,0,124,210,2,0,4,1
255000,3,135,0,0,40,440,746,4,0,2,1
125000,2,100,3,0,0,0,100,2,0,5,0
1890000,8,700,1,0,0,120,307,3,0,2,11
2600000,5,900,1,0,0,4100,5000,4,1,4,1
329000,5,341,0,0,60,70,312,3,0,4,1
319000,2,88,2,0,3,0,88,2,0,2,0
149000,1,50,3,0,1,0,50,2,0,2,0
289000,3,160,0,0,0,0,303,3,0,2,1
294000,3,128,0,0,41,1100,1303,2,0,5,1
135000,2,78,2,0,0,0,45,2,0,2,1
530000,2,110,1,0,41,0,110,2,0,1,0
560000,3,145,1,0,0,0,145,3,0,1,0
245000,5,180,2,0,0,800,926,2,0,2,1
715000,4,190,0,0,0,0,1672,2,0,2,1
1775000,8,270,1,0,0,0,350,2,0,1,3
235000,2,91,2,0,32,0,91,2,0,2,0
149000,2,98,3,0,0,0,98,2,0,4,0
249000,4,155,2,0,0,0,51,2,0,2,1
299000,3,135,1,0,0,0,135,2,0,2,0
385000,4,220,2,0,0,0,943,2,0,1,1
328000,2,138,1,0,13,0,138,2,0,1,6
285000,2,180,1,0,25,150,210,3,0,3,10
690000,2,181,2,0,60,0,181,2,0,2,7
339500,3,130,3,0,20,0,130,2,0,2,0
269000,3,243,2,0,20,1600,2457,4,0,2,1
205000,2,70,2,0,4,0,70,2,0,4,0
450000,3,130,1,0,13,0,130,2,0,1,2
329000,2,85,1,0,0,0,85,2,0,2,0
240000,4,250,0,0,0,0,197,3,0,5,1
1650000,8,2274,0,0,0,0,30000,4,0,5,5
125000,6,204,3,0,0,0,686,3,0,4,1
330000,3,178,2,0,0,200,270,2,0,2,10
140000,3,170,2,0,0,0,15,2,0,5,1
189000,3,85,0,0,0,0,676,4,0,4,1
350000,3,152,2,0,0,0,539,3,0,2,1
194000,3,110,3,0,0,0,251,3,0,4,1
402800,2,123,2,0,13,58,123,2,0,2,0
1599000,5,460,0,0,55,300,792,4,0,2,3
995000,4,600,2,0,0,0,1488,4,1,2,18
699000,7,431,0,0,0,2200,13000,4,0,5,1
195000,1,53,1,0,30,30,53,2,0,1,6
299000,2,280,2,0,11,0,280,3,0,1,8
249000,3,117,3,0,0,0,117,2,0,5,0
290000,4,185,0,0,25,0,226,3,0,1,10
196000,3,134,2,0,0,0,179,3,0,2,1
105000,2,70,3,0,0,0,70,2,0,5,1
270000,3,120,3,0,0,0,280,4,0,4,1
99000,1,60,2,0,0,0,60,2,0,2,0
299000,2,101,1,0,0,0,101,4,0,1,7
1075000,3,173,1,0,14,0,173,2,0,3,0
202000,3,151,3,0,16,150,267,2,0,3,1
359000,4,256,2,0,35,0,1211,4,0,2,1
259000,2,150,2,0,20,60,150,2,0,1,0
2500000,4,277,1,0,111,0,277,4,0,1,7
585000,5,211,2,0,32,0,695,4,1,2,1
650000,5,305,1,0,0,0,434,2,0,1,1
175000,2,130,0,0,0,0,130,2,0,6,1
239000,3,123,3,0,10,140,255,2,0,2,1
1980000,3,191,2,0,0,0,191,3,0,1,0
1150000,3,220,2,0,20,0,220,2,0,1,0
425000,4,195,2,0,25,0,340,4,0,2,5
269500,3,130,2,0,0,0,247,3,0,2,1
695000,11,478,0,0,0,0,755,2,0,2,1
195000,1,56,2,0,2,0,56,3,0,2,0
350000,4,164,3,0,12,604,722,4,0,2,3
279000,1,82,1,0,10,0,82,2,0,1,0
595000,2,79,1,1,9,0,79,2,0,2,0
125000,2,106,3,0,12,200,290,2,0,4,1
475000,4,168,0,0,23,0,168,2,0,4,2
849999,7,252,1,1,60,0,215,2,0,2,1
160000,1,50,2,0,7,11,50,2,0,4,16
475000,3,190,1,0,0,0,1500,4,0,1,3
369000,4,180,2,0,0,0,441,3,0,3,1
675000,4,290,2,0,0,0,676,3,0,2,5
375000,2,77,2,0,30,200,77,2,0,1,12
315000,2,90,1,0,8,0,90,2,0,1,0
299000,2,100,1,0,0,0,100,2,0,1,0
270400,2,96,1,0,33,0,96,2,0,2,6
219000,2,116,2,0,3,0,116,2,0,2,0
395000,1,102,1,0,5,0,102,2,0,1,0
399000,2,115,3,0,11,0,115,2,0,2,0
545000,4,150,0,0,12,0,150,2,0,3,0
3850000,5,1400,1,0,0,0,10000,4,1,1,1
210000,1,68,0,0,0,0,68,2,0,5,6
519000,3,127,1,0,11,0,127,2,0,1,0
1495000,7,900,2,0,100,0,9112,4,0,4,3
339000,2,104,2,0,10,0,104,2,0,2,0
137000,2,70,2,0,8,47,120,2,0,2,1
559000,3,160,1,0,15,0,160,4,0,2,0
245000,1,65,3,0,0,0,65,2,0,3,0
230000,2,99,2,0,0,0,99,2,0,2,0
165000,3,105,2,0,20,487,592,3,0,2,1
395000,3,126,1,0,10,0,126,3,0,1,0
165000,3,107,3,0,40,0,113,2,0,5,1
235000,2,112,0,0,0,0,112,2,0,2,0
700000,3,110,2,0,35,35,110,3,0,2,0
290000,4,170,2,0,89,0,171,3,0,2,1
535000,2,81,2,0,0,0,81,2,0,2,0
695000,11,478,0,0,0,0,755,2,0,2,4
220000,1,54,2,1,0,0,54,1,0,3,0
175000,3,100,0,0,0,0,450,3,0,4,1
220000,3,135,3,0,0,0,125,2,0,2,1
795000,4,335,2,0,36,750,919,4,0,2,3
819900,3,116,1,0,7,0,116,2,0,2,7
259000,1,63,2,0,5,0,63,2,0,1,0
649000,3,259,1,0,80,9000,9000,4,0,1,1
650000,3,145,2,1,0,0,265,3,0,2,1
168000,1,35,2,1,1,0,35,2,0,2,16
970000,3,119,2,0,28,0,119,2,0,4,2
299000,2,101,1,0,0,0,101,2,0,2,0
94500,4,140,0,0,0,0,281,3,0,4,1
890000,5,320,2,0,25,1587,1587,4,0,1,3
190000,3,151,3,0,0,0,542,4,0,4,1
138000,2,72,2,0,0,0,72,2,0,5,0
350000,2,90,1,0,15,0,90,2,0,1,0
1375000,4,361,2,0,0,0,4599,4,0,2,18
745000,3,120,0,0,12,0,60,2,0,2,9
990000,6,330,1,0,5,60,135,2,0,2,1
350000,2,170,1,0,0,0,210,2,0,1,1
435000,3,150,1,0,40,200,404,3,0,1,1
315000,3,130,0,0,50,206,419,2,0,1,1
235000,2,171,3,0,58,181,388,3,0,2,1
210000,3,135,3,0,25,0,95,2,0,2,1
575000,3,168,1,0,87,0,168,3,0,1,7
1295000,2,133,1,0,30,0,133,2,0,2,7
310000,2,121,1,0,0,0,121,2,0,1,0
345000,3,182,0,0,0,0,232,3,0,2,1
165000,2,115,3,0,0,0,283,3,0,6,1
105000,2,80,3,0,0,0,80,2,0,5,0
720000,2,99,1,0,0,0,99,2,0,1,6
199000,2,105,2,0,0,0,105,2,0,2,0
319500,2,96,2,0,7,0,96,2,0,2,0
209000,5,208,3,0,117,0,209,3,0,4,1
865000,4,243,2,0,93,650,920,4,0,1,3
375000,3,160,2,0,0,200,390,3,0,1,1
249000,1,82,0,0,37,0,82,2,0,1,0
650000,6,185,3,0,69,0,775,4,0,2,3
340000,2,141,1,0,5,0,141,3,0,1,0
350000,3,160,0,0,30,0,248,3,0,2,1
690000,4,236,1,0,15,267,267,2,0,2,1
159000,1,31,2,0,0,0,31,2,0,2,0
299000,3,117,2,0,0,42,118,3,0,2,1
460000,4,160,2,0,9,0,160,3,0,4,0
350000,4,231,1,0,25,300,355,2,0,2,1
330000,3,160,2,0,20,1,550,3,0,1,1
1580000,3,205,1,0,100,1000,205,2,0,1,0
280000,4,227,0,0,0,0,778,3,0,6,1
450000,2,90,1,0,15,0,90,2,0,1,0
179000,4,150,2,0,0,0,50,2,0,2,1
290000,4,145,0,0,0,0,145,2,0,5,4
165000,3,110,0,0,0,514,604,3,0,4,1
159000,2,92,2,0,0,0,92,2,0,2,0
189000,4,150,2,0,12,265,390,2,0,2,1
2950000,3,105,1,0,0,0,105,2,0,1,0
1350000,6,300,2,0,50,0,76,2,0,2,4
125000,2,68,3,0,4,145,190,2,0,5,1
2800000,6,660,1,0,100,0,2300,4,0,5,1
305000,3,160,1,0,51,0,160,3,0,1,2
295000,2,60,2,0,0,0,60,2,0,2,0
579000,1,260,2,0,0,0,90,2,0,2,9
400000,3,177,2,0,0,0,379,2,0,1,3
620000,2,140,1,0,18,0,140,2,0,1,0
270000,3,165,2,0,0,0,110,2,0,2,1
698000,3,300,2,0,0,0,2049,4,0,3,18
149500,2,51,2,0,0,0,51,2,0,2,0
275000,3,159,0,0,0,0,730,4,0,5,1
275000,3,160,2,0,0,220,304,2,0,1,1
315000,2,150,3,0,0,0,395,3,0,2,1
270000,1,77,3,0,0,0,77,2,0,2,0
425000,3,145,2,0,24,0,816,4,0,1,1
500000,4,220,1,0,0,48,130,2,0,2,1
305000,1,80,1,0,5,0,80,2,0,1,0
140000,2,79,2,0,0,0,79,2,0,1,0
199000,4,65,3,0,0,0,736,4,0,2,21
595000,3,120,2,0,0,0,120,2,0,1,0
195000,2,100,2,0,0,0,100,2,0,5,0
295000,1,75,1,0,0,0,75,2,0,1,0
395000,1,113,1,0,7,0,113,4,0,5,0
105000,2,103,0,0,0,0,130,2,0,5,1
549000,3,194,2,0,0,0,546,2,0,2,3
1750000,3,238,1,0,22,0,238,2,0,3,0
285000,2,97,0,0,0,270,97,4,0,2,0
248000,2,95,2,0,8,0,95,2,0,2,0
149000,2,140,0,0,20,0,90,2,0,5,1
172500,1,60,1,0,8,400,60,2,0,1,12
2500000,3,400,1,0,10,0,400,2,0,1,7
349000,4,190,2,0,40,440,596,4,0,2,1
160000,3,105,2,0,0,100,105,2,0,2,0
235000,2,80,2,0,5,0,80,2,0,1,0
1975000,6,820,0,0,0,0,275,2,0,1,11
385000,2,122,2,0,44,0,122,2,0,1,0
230000,2,111,2,0,0,0,223,3,0,2,1
695000,2,141,1,0,60,80,141,3,0,1,0
480000,4,161,1,0,32,0,402,3,0,1,1
219000,2,91,3,0,3,0,91,2,0,2,0
314500,4,146,0,0,5,0,5,2,0,2,9
298000,3,167,2,0,0,0,108,2,0,2,1
198000,2,86,0,0,8,0,86,3,0,1,0
194000,3,116,2,0,2,0,116,2,0,4,0
225000,2,83,2,0,3,0,83,2,0,2,0
1390000,3,200,1,0,0,0,200,2,0,1,0
620000,3,150,2,1,70,0,150,2,0,2,7
649000,6,325,3,0,18,125,264,2,0,4,9
448000,3,134,1,0,25,0,134,2,0,1,0
229000,4,176,0,0,0,0,537,4,0,2,1
275000,2,98,1,0,4,0,98,2,0,1,0
295000,3,100,2,0,25,0,1367,4,0,5,1
239000,3,175,3,0,12,60,175,3,0,2,1
349000,12,233,0,0,0,142,412,3,0,2,1
1450000,3,110,2,0,0,0,110,2,0,3,0
655000,4,190,2,0,100,0,190,1,0,2,7
249000,2,166,3,0,0,0,480,4,0,2,1
625000,3,260,3,0,0,70,265,2,0,1,1
1595000,5,350,2,0,57,1500,1760,4,0,2,1
299000,2,147,2,0,0,0,227,3,0,2,4
370000,6,360,3,0,0,1000,5870,4,0,5,1
259000,2,100,1,0,0,0,100,2,0,2,0
359900,3,135,2,0,24,0,135,2,0,2,0
1275000,3,122,1,0,0,0,122,4,0,1,0
495000,4,295,0,0,60,0,344,2,0,2,1
159000,4,139,2,0,7,0,10,2,0,2,1
245000,2,110,1,0,16,0,110,2,0,1,0
463000,3,114,1,0,11,215,114,4,0,2,6
795000,6,374,1,0,20,1016,1459,2,0,2,1
495000,2,104,1,0,2,0,104,3,0,3,0
179500,4,123,2,0,0,0,123,2,0,2,1
525000,6,275,2,0,0,0,2895,4,0,2,1
420000,4,214,2,0,20,350,644,4,0,2,1
185000,4,140,0,0,140,460,1230,2,0,4,1
1350000,4,491,0,0,491,0,491,3,0,1,8
305000,3,135,2,0,0,0,135,3,0,2,2
134500,4,120,0,0,0,40,110,3,0,4,1
239000,3,130,2,0,0,0,55,2,0,2,1
845000,3,220,0,0,40,0,29700,4,0,4,4
349000,2,228,2,0,22,0,220,3,0,3,1
529000,4,303,2,0,0,0,1502,4,0,2,1
349000,3,120,2,0,5,0,120,2,0,2,0
229000,1,70,1,0,30,0,70,2,0,1,0
165000,1,50,2,0,0,0,50,2,0,2,0
580000,4,170,0,0,22,0,170,2,0,2,9
370000,2,111,2,0,0,0,111,2,0,2,0
279000,3,209,1,0,0,0,280,2,0,1,1
379000,4,150,1,0,9,240,343,3,0,1,1
89000,4,140,0,0,0,0,114,3,0,2,1
370000,2,101,0,0,33,122,101,2,0,2,6
325000,2,66,2,0,0,0,66,2,0,3,0
355000,1,80,1,0,0,0,80,2,1,3,0
699000,4,287,0,0,60,1080,1080,4,0,2,1
430000,3,215,1,0,32,500,750,3,0,1,1
195000,1,43,2,1,0,0,43,2,0,2,16
489000,4,230,0,0,0,0,470,3,0,2,1
1180000,4,390,1,0,25,1800,2500,4,0,2,3
197000,3,115,3,0,0,0,1054,3,0,5,1
549000,3,209,2,0,0,0,209,4,0,2,1
445000,2,95,1,0,8,0,95,2,0,5,0
250000,3,150,2,0,20,250,350,2,0,2,11
260000,2,153,2,0,0,0,235,3,0,5,1
1150000,3,225,2,0,0,0,225,3,0,2,0
595000,3,143,1,0,57,0,143,2,0,1,0
489000,2,106,1,0,48,0,106,2,1,1,0
398500,2,125,0,0,0,0,125,2,0,1,0
144000,3,124,3,0,0,282,365,2,0,2,1
465000,4,154,2,0,0,0,902,2,0,2,3
429000,2,180,2,0,0,0,519,4,0,2,1
180000,1,42,1,0,0,0,42,2,0,5,16
